,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
347,124,Carlens Arcus,ht HAI,DF,Angers,fr Ligue 1,28-196,1996.0,16.0,15.0,1261.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,606.0,78.7,8121.0,2875.0,225.0,256.0,87.9,201.0,255.0,78.8,45.0,69.0,65.2,1.0,1.0,0.9,0.0,12.0,32.0,12.0,7.0,35.0,606.0,495.0,107.0,12.0,0.0,1.0,30.0,94.0,1.0,0.0,0.0,0.0,477.0,4.0,11.0,22.0,1.57,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,22.0,11.0,2.0,24.0,39.0,61.5,15.0,15.0,3.0,12.0,20.0,55.0,48.0,2.0,749.0,49.0,258.0,354.0,144.0,7.0,749.0,13.0,6.0,46.2,7.0,53.8,342.0,1578.0,806.0,25.0,11.0,1.0,8.0,12.0,405.0,45.0,2.0,0.0,0.0,23.0,9.0,1.0,30.0,20.0,21.0,0.0,0.0,0.0,47.0,20.0,12.0,62.5
348,68,Carles Aleñá,es ESP,"MF,FW",Getafe,es La Liga,27-005,1998.0,7.0,3.0,311.0,3.5,0.0,4.0,1.0,25.0,1.16,0.29,0.0,0.0,12.9,0.0,0.0,0.0,0.8,0.8,0.19,-0.8,-0.8,65.0,82.0,79.3,1050.0,220.0,33.0,37.0,89.2,22.0,28.0,78.6,6.0,10.0,60.0,0.0,0.0,0.1,0.0,1.0,8.0,1.0,0.0,8.0,82.0,71.0,11.0,5.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,65.0,0.0,1.0,3.0,0.87,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,7.0,1.0,6.0,0.0,6.0,2.0,0.0,113.0,2.0,17.0,60.0,39.0,8.0,113.0,4.0,3.0,75.0,1.0,25.0,59.0,318.0,126.0,2.0,2.0,0.0,3.0,3.0,64.0,7.0,1.0,0.0,0.0,6.0,6.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,9.0,8.0,9.0,47.1
349,1841,Carles Pérez,es ESP,"MF,FW",Getafe,es La Liga,26-329,1998.0,16.0,13.0,1078.0,12.0,0.0,26.0,5.0,19.2,2.17,0.42,0.0,0.0,22.4,1.0,0.0,0.0,1.5,1.5,0.06,-1.5,-1.5,168.0,252.0,66.7,2552.0,648.0,98.0,125.0,78.4,53.0,77.0,68.8,11.0,28.0,39.3,0.0,1.2,1.0,-1.2,13.0,13.0,13.0,7.0,16.0,252.0,236.0,14.0,9.0,1.0,0.0,32.0,1.0,4.0,1.0,1.0,0.0,168.0,2.0,8.0,33.0,2.76,21.0,1.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,6.0,10.0,6.0,15.0,31.0,48.4,16.0,12.0,1.0,11.0,6.0,28.0,14.0,0.0,400.0,10.0,48.0,151.0,212.0,29.0,400.0,40.0,17.0,42.5,22.0,55.0,209.0,1620.0,702.0,23.0,26.0,8.0,22.0,13.0,236.0,55.0,1.0,0.0,0.0,27.0,6.0,0.0,32.0,6.0,16.0,0.0,0.0,0.0,38.0,10.0,17.0,37.0
350,319,Carlo Boukhalfa,ma MAR,MF,St. Pauli,de Bundesliga,25-252,1999.0,13.0,11.0,929.0,10.3,1.0,10.0,2.0,20.0,0.97,0.19,0.1,0.5,17.1,0.0,0.0,0.0,0.6,0.6,0.06,0.4,0.4,189.0,278.0,68.0,2481.0,704.0,119.0,155.0,76.8,55.0,79.0,69.6,5.0,16.0,31.3,0.0,0.4,0.3,-0.4,4.0,13.0,5.0,1.0,23.0,278.0,274.0,3.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,189.0,1.0,10.0,20.0,1.94,14.0,0.0,1.0,4.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,5.0,13.0,1.0,5.0,10.0,50.0,5.0,13.0,3.0,10.0,10.0,29.0,15.0,1.0,395.0,18.0,74.0,194.0,130.0,15.0,395.0,18.0,9.0,50.0,9.0,50.0,174.0,785.0,276.0,7.0,5.0,1.0,21.0,10.0,234.0,24.0,0.0,0.0,0.0,12.0,10.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,36.0,16.0,26.0,38.1
351,66,Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,22-041,2002.0,1.0,0.0,10.0,0.1,0.0,1.0,1.0,100.0,9.0,9.0,0.0,0.0,9.7,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,13.0,13.0,100.0,221.0,66.0,7.0,7.0,100.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.1,0.0,-0.1,1.0,4.0,1.0,1.0,6.0,13.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,1.0,8.0,9.0,2.0,17.0,2.0,0.0,0.0,2.0,100.0,12.0,112.0,98.0,4.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
352,153,Carlos Augusto,br BRA,DF,Inter,it Serie A,26-003,1999.0,10.0,3.0,399.0,4.4,2.0,4.0,2.0,50.0,0.9,0.45,0.5,1.0,9.6,0.0,0.0,0.0,0.7,0.7,0.19,1.3,1.3,226.0,254.0,89.0,3709.0,922.0,113.0,116.0,97.4,103.0,108.0,95.4,8.0,18.0,44.4,0.0,0.1,0.1,-0.1,1.0,10.0,0.0,0.0,18.0,254.0,218.0,36.0,8.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,226.0,0.0,6.0,3.0,0.68,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,3.0,2.0,4.0,8.0,50.0,4.0,3.0,2.0,1.0,2.0,9.0,10.0,0.0,297.0,20.0,95.0,145.0,58.0,9.0,297.0,2.0,0.0,0.0,2.0,100.0,154.0,766.0,337.0,6.0,6.0,2.0,4.0,7.0,202.0,24.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,16.0,12.0,9.0,57.1
353,188,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,21-007,2004.0,17.0,15.0,1252.0,13.9,2.0,24.0,7.0,29.2,1.73,0.5,0.08,0.29,24.9,0.0,0.0,0.0,1.2,1.2,0.05,0.8,0.8,501.0,562.0,89.1,8661.0,2336.0,238.0,257.0,92.6,196.0,216.0,90.7,57.0,71.0,80.3,1.0,0.6,0.5,0.4,11.0,62.0,13.0,1.0,67.0,562.0,558.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,501.0,1.0,4.0,31.0,2.23,28.0,0.0,1.0,1.0,0.0,1.0,2.0,0.14,1.0,0.0,0.0,0.0,0.0,1.0,38.0,20.0,9.0,21.0,8.0,23.0,37.0,62.2,14.0,24.0,5.0,19.0,27.0,65.0,15.0,0.0,756.0,36.0,169.0,449.0,162.0,6.0,756.0,31.0,17.0,54.8,12.0,38.7,415.0,2535.0,1273.0,23.0,21.0,2.0,16.0,19.0,457.0,14.0,5.0,1.0,1.0,23.0,23.0,0.0,2.0,27.0,20.0,0.0,1.0,0.0,98.0,17.0,12.0,58.6
354,254,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,26-286,1998.0,7.0,4.0,232.0,2.6,1.0,2.0,1.0,50.0,0.78,0.39,0.5,1.0,26.3,0.0,0.0,0.0,0.1,0.1,0.04,0.9,0.9,77.0,103.0,74.8,1453.0,511.0,35.0,40.0,87.5,31.0,36.0,86.1,10.0,21.0,47.6,1.0,0.6,0.3,0.4,2.0,12.0,1.0,0.0,10.0,103.0,100.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,7.0,2.73,5.0,0.0,1.0,0.0,0.0,1.0,2.0,0.78,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,6.0,11.0,3.0,1.0,121.0,7.0,29.0,79.0,16.0,1.0,121.0,3.0,2.0,66.7,1.0,33.3,79.0,401.0,187.0,2.0,1.0,1.0,0.0,0.0,71.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,17.0,5.0,3.0,62.5
355,661,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,23-334,2001.0,7.0,4.0,345.0,3.8,0.0,2.0,1.0,50.0,0.52,0.26,0.0,0.0,8.7,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,261.0,298.0,87.6,4870.0,1736.0,75.0,79.0,94.9,163.0,180.0,90.6,15.0,29.0,51.7,0.0,0.0,0.1,0.0,1.0,18.0,0.0,0.0,23.0,298.0,284.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,1.0,2.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,3.0,0.0,4.0,7.0,57.1,3.0,4.0,4.0,0.0,4.0,11.0,23.0,0.0,342.0,31.0,140.0,191.0,11.0,2.0,342.0,0.0,0.0,0.0,0.0,0.0,203.0,984.0,577.0,2.0,6.0,0.0,1.0,0.0,239.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,7.0,11.0,2.0,84.6
356,798,Carlos Forbs,pt POR,"MF,FW",Wolves,eng Premier League,20-297,2004.0,9.0,1.0,237.0,2.6,0.0,2.0,0.0,0.0,0.76,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,56.0,87.0,64.4,739.0,228.0,36.0,48.0,75.0,18.0,25.0,72.0,1.0,5.0,20.0,0.0,0.0,0.1,0.0,1.0,2.0,3.0,1.0,8.0,87.0,85.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,5.0,1.91,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,2.0,1.0,4.0,5.0,80.0,1.0,3.0,0.0,3.0,1.0,9.0,2.0,1.0,117.0,3.0,20.0,38.0,60.0,13.0,117.0,12.0,7.0,58.3,5.0,41.7,72.0,435.0,297.0,9.0,3.0,8.0,7.0,4.0,82.0,28.0,2.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,5.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0
357,947,Carlos Guirao,es ESP,MF,Betis,es La Liga,21-258,2003.0,2.0,2.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,78.3,539.0,117.0,19.0,21.0,90.5,12.0,13.0,92.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,46.0,43.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,4.0,6.0,66.7,2.0,1.0,1.0,0.0,3.0,8.0,2.0,0.0,60.0,3.0,14.0,38.0,10.0,1.0,60.0,1.0,1.0,100.0,0.0,0.0,28.0,134.0,60.0,1.0,1.0,0.0,1.0,2.0,34.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
358,889,Carlos Gómez,co COL,"MF,FW",Rennes,fr Ligue 1,22-120,2002.0,10.0,2.0,280.0,3.1,1.0,3.0,2.0,66.7,0.96,0.64,0.33,0.5,18.8,0.0,0.0,0.0,0.1,0.1,0.04,0.9,0.9,70.0,96.0,72.9,992.0,231.0,42.0,48.0,87.5,22.0,34.0,64.7,4.0,10.0,40.0,0.0,0.2,0.2,-0.2,4.0,2.0,4.0,2.0,6.0,96.0,92.0,4.0,0.0,1.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,9.0,2.89,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,4.0,1.0,3.0,7.0,42.9,4.0,3.0,0.0,3.0,1.0,8.0,2.0,0.0,139.0,4.0,14.0,56.0,71.0,10.0,139.0,17.0,7.0,41.2,10.0,58.8,95.0,434.0,202.0,7.0,3.0,4.0,10.0,4.0,100.0,37.0,0.0,0.0,0.0,8.0,2.0,0.0,17.0,1.0,6.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0
359,1446,Carlos Martín,es ESP,"FW,MF",Alavés,es La Liga,22-263,2002.0,12.0,8.0,649.0,7.2,2.0,14.0,6.0,42.9,1.94,0.83,0.14,0.33,14.4,0.0,0.0,0.0,1.7,1.7,0.13,0.3,0.3,112.0,174.0,64.4,1653.0,433.0,54.0,78.0,69.2,50.0,64.0,78.1,3.0,12.0,25.0,1.0,0.7,0.6,0.3,5.0,4.0,4.0,3.0,10.0,174.0,168.0,6.0,2.0,2.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,112.0,0.0,13.0,13.0,1.81,6.0,0.0,2.0,3.0,2.0,0.0,2.0,0.28,1.0,0.0,0.0,1.0,0.0,0.0,21.0,10.0,9.0,8.0,4.0,5.0,24.0,20.8,19.0,14.0,1.0,13.0,2.0,23.0,9.0,0.0,278.0,8.0,57.0,121.0,102.0,20.0,278.0,14.0,4.0,28.6,10.0,71.4,136.0,561.0,220.0,7.0,5.0,1.0,12.0,11.0,164.0,31.0,2.0,0.0,0.0,16.0,16.0,2.0,11.0,2.0,10.0,0.0,0.0,0.0,27.0,4.0,9.0,30.8
360,1983,Carlos Romero,es ESP,"DF,MF",Espanyol,es La Liga,23-073,2001.0,17.0,12.0,1051.0,11.7,1.0,12.0,2.0,16.7,1.03,0.17,0.08,0.5,22.0,0.0,0.0,0.0,1.1,1.1,0.09,-0.1,-0.1,300.0,433.0,69.3,5014.0,1859.0,156.0,196.0,79.6,117.0,152.0,77.0,24.0,59.0,40.7,1.0,0.9,0.9,0.1,14.0,25.0,13.0,6.0,34.0,433.0,352.0,80.0,11.0,1.0,1.0,42.0,58.0,11.0,3.0,5.0,0.0,300.0,1.0,18.0,27.0,2.31,16.0,9.0,2.0,0.0,0.0,0.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,31.0,21.0,22.0,8.0,1.0,17.0,33.0,51.5,16.0,13.0,2.0,11.0,8.0,39.0,34.0,0.0,560.0,40.0,164.0,226.0,181.0,12.0,560.0,17.0,7.0,41.2,10.0,58.8,258.0,1803.0,1006.0,26.0,15.0,5.0,17.0,7.0,292.0,50.0,4.0,0.0,0.0,16.0,4.0,1.0,42.0,8.0,21.0,0.0,2.0,0.0,54.0,5.0,12.0,29.4
361,2180,Carlos Soler,es ESP,MF,West Ham,eng Premier League,28-008,1997.0,15.0,8.0,725.0,8.1,0.0,17.0,4.0,23.5,2.11,0.5,0.0,0.0,20.2,1.0,0.0,0.0,1.1,1.1,0.06,-1.1,-1.1,305.0,363.0,84.0,4807.0,1459.0,163.0,170.0,95.9,115.0,142.0,81.0,18.0,33.0,54.5,1.0,0.9,0.8,0.1,9.0,27.0,7.0,0.0,35.0,363.0,328.0,34.0,16.0,4.0,4.0,18.0,1.0,13.0,7.0,3.0,0.0,305.0,1.0,5.0,33.0,4.1,21.0,5.0,1.0,4.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,0.0,3.0,16.0,18.8,13.0,12.0,3.0,9.0,3.0,10.0,7.0,2.0,421.0,11.0,99.0,206.0,119.0,11.0,421.0,9.0,4.0,44.4,4.0,44.4,200.0,955.0,384.0,9.0,11.0,4.0,5.0,10.0,293.0,16.0,5.0,0.0,0.0,16.0,9.0,0.0,18.0,3.0,7.0,0.0,0.0,0.0,35.0,4.0,5.0,44.4
362,2394,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,25-262,1999.0,17.0,17.0,1503.0,16.7,3.0,18.0,8.0,44.4,1.08,0.48,0.17,0.38,17.3,1.0,0.0,0.0,1.7,1.7,0.1,1.3,1.3,299.0,463.0,64.6,4994.0,2036.0,164.0,204.0,80.4,90.0,146.0,61.6,37.0,71.0,52.1,1.0,2.4,2.8,-1.4,31.0,13.0,18.0,14.0,27.0,463.0,368.0,90.0,16.0,2.0,1.0,111.0,40.0,34.0,10.0,14.0,3.0,299.0,5.0,23.0,47.0,2.81,20.0,22.0,1.0,3.0,1.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,11.0,3.0,3.0,10.0,17.0,58.8,7.0,12.0,1.0,11.0,5.0,22.0,15.0,0.0,643.0,14.0,100.0,211.0,342.0,41.0,643.0,57.0,16.0,28.1,36.0,63.2,331.0,2156.0,948.0,46.0,22.0,10.0,35.0,21.0,355.0,94.0,1.0,0.0,0.0,11.0,29.0,5.0,111.0,5.0,12.0,0.0,0.0,0.0,62.0,15.0,24.0,38.5
363,2402,Carlos Vinícius,br BRA,MF,Fulham,eng Premier League,29-291,1995.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,100.0,22.5,22.5,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,100.0,0.0,0.0,3.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,418,Carmona,es ESP,DF,Sevilla,es La Liga,22-347,2002.0,17.0,17.0,1502.0,16.7,0.0,11.0,3.0,27.3,0.66,0.18,0.0,0.0,28.3,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3,778.0,955.0,81.5,12320.0,4719.0,385.0,441.0,87.3,339.0,397.0,85.4,30.0,61.0,49.2,0.0,0.9,0.4,-0.9,8.0,48.0,10.0,2.0,62.0,955.0,760.0,190.0,27.0,1.0,5.0,15.0,163.0,0.0,0.0,0.0,0.0,778.0,5.0,16.0,25.0,1.5,17.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,28.0,13.0,3.0,20.0,36.0,55.6,16.0,18.0,6.0,12.0,39.0,83.0,45.0,1.0,1138.0,62.0,382.0,608.0,164.0,10.0,1138.0,23.0,10.0,43.5,10.0,43.5,513.0,2664.0,1398.0,16.0,14.0,3.0,22.0,11.0,596.0,18.0,3.0,0.0,0.0,19.0,23.0,1.0,15.0,39.0,31.0,0.0,0.0,0.0,93.0,13.0,13.0,50.0
365,427,Casemiro,br BRA,MF,Manchester Utd,eng Premier League,32-322,1992.0,14.0,10.0,837.0,9.3,1.0,18.0,5.0,27.8,1.94,0.54,0.06,0.2,19.4,0.0,0.0,0.0,1.1,1.1,0.06,-0.1,-0.1,459.0,579.0,79.3,7687.0,2420.0,217.0,248.0,87.5,192.0,226.0,85.0,36.0,58.0,62.1,0.0,2.1,1.5,-2.1,16.0,49.0,13.0,5.0,44.0,579.0,558.0,14.0,12.0,5.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,459.0,7.0,16.0,40.0,4.31,37.0,1.0,0.0,2.0,0.0,0.0,3.0,0.32,3.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,21.0,11.0,7.0,21.0,40.0,52.5,19.0,25.0,5.0,20.0,8.0,47.0,30.0,3.0,727.0,47.0,200.0,386.0,145.0,25.0,727.0,5.0,3.0,60.0,2.0,40.0,394.0,1267.0,588.0,3.0,7.0,0.0,6.0,8.0,490.0,19.0,1.0,0.0,0.0,9.0,13.0,3.0,16.0,8.0,26.0,0.0,0.0,0.0,58.0,18.0,11.0,62.1
366,2276,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,it Serie A,24-223,2000.0,17.0,15.0,1128.0,12.5,6.0,24.0,8.0,33.3,1.91,0.64,0.21,0.63,15.3,0.0,1.0,1.0,4.1,3.3,0.14,1.9,1.7,148.0,216.0,68.5,2204.0,397.0,77.0,100.0,77.0,49.0,65.0,75.4,11.0,23.0,47.8,1.0,0.7,0.5,0.3,10.0,9.0,7.0,1.0,22.0,216.0,187.0,28.0,0.0,1.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,148.0,1.0,12.0,20.0,1.59,14.0,0.0,1.0,3.0,2.0,0.0,3.0,0.24,2.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,0.0,5.0,2.0,4.0,6.0,66.7,2.0,4.0,1.0,3.0,3.0,10.0,27.0,0.0,339.0,28.0,39.0,152.0,153.0,36.0,338.0,22.0,8.0,36.4,12.0,54.5,165.0,974.0,437.0,25.0,9.0,10.0,28.0,6.0,213.0,61.0,2.0,0.0,0.0,5.0,7.0,4.0,7.0,3.0,5.0,0.0,0.0,0.0,29.0,13.0,48.0,21.3
367,1361,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,22-024,2002.0,9.0,9.0,732.0,8.1,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,505.0,582.0,86.8,8894.0,3857.0,225.0,245.0,91.8,243.0,269.0,90.3,36.0,56.0,64.3,0.0,0.1,0.3,-0.1,2.0,34.0,4.0,1.0,30.0,582.0,551.0,30.0,10.0,0.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,505.0,1.0,6.0,9.0,1.11,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,7.0,3.0,6.0,9.0,66.7,3.0,13.0,6.0,7.0,4.0,21.0,29.0,0.0,666.0,64.0,300.0,337.0,35.0,5.0,666.0,9.0,5.0,55.6,3.0,33.3,385.0,1603.0,977.0,5.0,4.0,0.0,10.0,3.0,478.0,2.0,1.0,0.0,0.0,5.0,7.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,29.0,9.0,5.0,64.3
368,439,Catena,es ESP,DF,Osasuna,es La Liga,30-074,1994.0,16.0,16.0,1440.0,16.0,0.0,7.0,2.0,28.6,0.44,0.12,0.0,0.0,10.6,0.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7,521.0,662.0,78.7,11608.0,4755.0,125.0,142.0,88.0,312.0,345.0,90.4,82.0,164.0,50.0,1.0,0.6,0.6,0.4,2.0,31.0,2.0,0.0,45.0,662.0,610.0,50.0,47.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,521.0,2.0,3.0,9.0,0.56,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,19.0,6.0,0.0,15.0,25.0,60.0,10.0,17.0,10.0,7.0,18.0,43.0,101.0,0.0,840.0,126.0,455.0,370.0,20.0,13.0,840.0,5.0,4.0,80.0,1.0,20.0,380.0,1962.0,1179.0,7.0,1.0,0.0,3.0,1.0,444.0,1.0,5.0,0.0,0.0,20.0,5.0,0.0,1.0,18.0,14.0,0.0,0.0,0.0,49.0,31.0,15.0,67.4
